NPS,Category,Customer ID,Customer Name,Order Date,Order ID,Product ID,Product Name,Segment,Sub-Category,Discount,Profit,Quantity,Sales
4,Office Supplies,PW-19240,Pierre Wener,11/23/2021,US-2021-144274,OFF-EN-10003286,Staple envelope,Consumer,Envelopes,0,8,2,17
1,Office Supplies,PW-19240,Pierre Wener,11/23/2021,US-2021-144274,OFF-AR-10001940,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",Consumer,!Art,0,6,4,13
7,Office Supplies,PW-19240,Pierre Wener,11/23/2021,US-2021-144274,OFF-PA-10001583,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",Consumer,Paper,0,21,6,44
8,Office Supplies,PW-19240,Pierre Wener,11/23/2021,US-2021-144274,OFF-PA-10003441,Xerox 226,Consumer,Paper,0,19,6,39
2,Technology,PW-19240,Pierre Wener,11/23/2021,US-2021-144274,TEC-PH-10003012,Nortel Meridian M3904 Professional Digital phone,Consumer,Phones,0,89,2,308
0,Furniture,NZ-18565,Nick Zandusky,8/21/2021,US-2021-144267,FUR-CH-10002335,Hon GuestStacker Chair,Home Office,Chairs,0.2,41,3,544
3,Office Supplies,NZ-18565,Nick Zandusky,8/21/2021,US-2021-144267,OFF-PA-10003657,Xerox 1927,Home Office,Paper,0,2,1,4
2,Office Supplies,NZ-18565,Nick Zandusky,8/21/2021,US-2021-144267,OFF-PA-10001947,Xerox 1974,Home Office,Paper,0,12,4,24
6,Office Supplies,NZ-18565,Nick Zandusky,8/21/2021,US-2021-144267,OFF-PA-10000157,Xerox 191,Home Office,Paper,0,28,3,60
6,Furniture,AS-10225,Alan Schoenberger,5/4/2021,US-2021-144253,FUR-FU-10002671,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,Corporate,Furnishings,0,13,2,27
3,Office Supplies,NC-18415,Nathan Cano,6/9/2021,US-2021-144190,OFF-PA-10000304,Xerox 1995,Consumer,Paper,0,6,2,13
1,Office Supplies,PO-19195,Phillina Ober,11/29/2021,US-2021-144099,OFF-BI-10001078,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",Home Office,Binders,0.2,2,1,4
3,Technology,AB-10165,Alan Barnes,5/10/2021,US-2021-144043,TEC-AC-10002718,Belkin Standard 104 key USB Keyboard,Consumer,????Accessories,0.2,-3,4,47
6,Office Supplies,JK-15640,Jim Kriz,12/25/2021,US-2021-143980,OFF-AP-10003779,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,Home Office,Appliances,0,124,2,415
5,Office Supplies,DB-13360,Dennis Bolton,6/26/2021,US-2021-143882,OFF-PA-10004040,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),Home Office,Paper,0.2,16,9,43
9,Office Supplies,AS-10240,Alan Shonely,7/26/2021,US-2021-143700,OFF-PA-10003072,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",Consumer,Paper,0.2,4,2,10
7,Office Supplies,SS-20140,Saphhira Shifley,9/27/2021,US-2021-143616,OFF-AR-10002067,Newell 334,Corporate,!Art,0,26,5,99
8,Office Supplies,JS-15595,Jill Stevenson,4/25/2021,US-2021-143602,OFF-BI-10002071,Fellowes Black Plastic Comb Bindings,Corporate,Binders,0.2,5,3,14
1,Office Supplies,DC-12850,Dan Campbell,3/19/2021,US-2021-143532,OFF-PA-10001560,"Adams Telephone Message Books, 5 1/4” x 11”",Consumer,Paper,0.2,5,3,14
3,Technology,NP-18325,Naresj Patel,12/6/2021,US-2021-143490,TEC-PH-10000576,AT&T 1080 Corded phone,Consumer,Phones,0.2,19,2,219
3,Office Supplies,NP-18325,Naresj Patel,12/6/2021,US-2021-143490,OFF-AR-10002952,Stanley Contemporary Battery Pencil Sharpeners,Consumer,!Art,0,34,9,120
4,Furniture,TG-21310,Toby Gnade,7/14/2021,US-2021-143364,FUR-BO-10001608,"Hon Metal Bookcases, Black",Consumer,Bookcases,0.7,-192,6,128
3,Furniture,TG-21310,Toby Gnade,7/14/2021,US-2021-143364,FUR-CH-10004287,SAFCO Arco Folding Chair,Consumer,Chairs,0.2,50,2,442
4,Office Supplies,TG-21310,Toby Gnade,7/14/2021,US-2021-143364,OFF-ST-10002743,SAFCO Boltless Steel Shelving,Consumer,Storage,0.2,-65,3,273
6,Office Supplies,TG-21310,Toby Gnade,7/14/2021,US-2021-143364,OFF-PA-10001846,Xerox 1899,Consumer,Paper,0.2,7,4,18
10,Technology,LO-17170,Lori Olson,9/6/2021,US-2021-143238,TEC-AC-10003499,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,Corporate,????Accessories,0,18,4,46
9,Technology,PS-18760,Pamela Stobb,5/26/2021,US-2021-143147,TEC-MA-10004679,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,Consumer,Machines,0.4,-80,2,400
2,Furniture,PS-18760,Pamela Stobb,5/26/2021,US-2021-143147,FUR-CH-10004754,"Global Stack Chair with Arms, Black",Consumer,Chairs,0.3,-4,5,105
7,Furniture,PS-18760,Pamela Stobb,5/26/2021,US-2021-143147,FUR-CH-10000863,Novimex Swivel Fabric Task Chair,Consumer,Chairs,0.3,-29,1,106
4,Furniture,MC-17275,Marc Crier,9/24/2021,US-2021-143119,FUR-CH-10001270,Harbour Creations Steel Folding Chair,Consumer,Chairs,0,155,6,518
8,Office Supplies,MA-17560,Matt Abelman,12/10/2021,US-2021-143105,OFF-PA-10002713,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",Home Office,Paper,0,19,6,41
5,Technology,MA-17560,Matt Abelman,12/10/2021,US-2021-143105,TEC-CO-10002095,Hewlett Packard 610 Color Digital Copier / Printer,Home Office,??Copiers,0.2,250,2,800
2,Office Supplies,MA-17560,Matt Abelman,12/10/2021,US-2021-143105,OFF-LA-10004093,Avery 486,Home Office,Labels,0,3,1,7
1,Office Supplies,MA-17560,Matt Abelman,12/10/2021,US-2021-143105,OFF-PA-10002254,Xerox 1883,Home Office,Paper,0,85,7,185
5,Furniture,SF-20965,Sylvia Foulston,9/17/2021,US-2021-143077,FUR-FU-10003535,Howard Miller Distant Time Traveler Alarm Clock,Corporate,Furnishings,0.6,-10,2,22
7,Office Supplies,SF-20965,Sylvia Foulston,9/17/2021,US-2021-143077,OFF-BI-10000088,GBC Imprintable Covers,Corporate,Binders,0.8,-10,3,7
6,Office Supplies,KA-16525,Kelly Andreada,10/12/2021,US-2021-142993,OFF-ST-10000934,"Contico 72""H Heavy-Duty Storage System",Consumer,Storage,0,0,2,82
4,Technology,KA-16525,Kelly Andreada,10/12/2021,US-2021-142993,TEC-AC-10003038,Kingston Digital DataTraveler 16GB USB 2.0,Consumer,????Accessories,0,3,2,18
7,Technology,JL-15850,John Lucas,3/6/2021,US-2021-142944,TEC-CO-10003763,Canon PC1060 Personal Laser Copier,Consumer,??Copiers,0.2,378,2,1120
4,Furniture,JL-15850,John Lucas,3/6/2021,US-2021-142944,FUR-FU-10000308,Deflect-o Glass Clear Studded Chair Mats,Consumer,Furnishings,0,96,7,435
3,Office Supplies,SF-20065,Sandra Flanagan,12/5/2021,US-2021-142937,OFF-AR-10003582,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",Consumer,!Art,0.2,5,2,45
4,Office Supplies,EB-14170,Evan Bailliet,11/28/2021,US-2021-142930,OFF-PA-10003395,Xerox 1941,Consumer,Paper,0.2,117,4,336
8,Technology,JL-15850,John Lucas,4/2/2021,US-2021-142811,TEC-PH-10003095,Samsung HM1900 Bluetooth Headset,Consumer,Phones,0.2,33,5,88
6,Office Supplies,CS-12355,Christine Sundaresam,9/4/2021,US-2021-142755,OFF-EN-10004459,Security-Tint Envelopes,Consumer,Envelopes,0,7,2,15
6,Office Supplies,CS-12355,Christine Sundaresam,9/4/2021,US-2021-142755,OFF-PA-10001970,Xerox 1908,Consumer,Paper,0,137,5,280
8,Office Supplies,CS-12355,Christine Sundaresam,9/4/2021,US-2021-142755,OFF-PA-10000141,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",Consumer,Paper,0,2,2,4
1,Technology,CS-12355,Christine Sundaresam,9/4/2021,US-2021-142755,TEC-AC-10002049,Logitech G19 Programmable Gaming Keyboard,Consumer,????Accessories,0,112,5,620
5,Furniture,DM-13345,Denise Monton,4/16/2021,US-2021-142734,FUR-CH-10003968,Novimex Turbo Task Chair,Corporate,Chairs,0.1,3,2,128
6,Office Supplies,AG-10495,Andrew Gjertsen,10/23/2021,US-2021-142692,OFF-BI-10004140,Avery Non-Stick Binders,Corporate,Binders,0.2,1,1,4
5,Office Supplies,DE-13255,Deanra Eno,4/18/2021,US-2021-142601,OFF-PA-10000483,Xerox 19,Home Office,Paper,0,28,2,62
1,Office Supplies,DE-13255,Deanra Eno,4/18/2021,US-2021-142601,OFF-ST-10002756,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",Home Office,Storage,0,9,7,947
4,Office Supplies,BS-11380,Bill Stewart,12/3/2021,US-2021-142475,OFF-BI-10003718,GBC Therma-A-Bind 250T Electric Binding System,Corporate,Binders,0.2,207,6,590
7,Furniture,RE-19450,Richard Eichhorn,8/15/2021,US-2021-142454,FUR-FU-10004018,Tensor Computer Mounted Lamp,Consumer,Furnishings,0,28,7,104
8,Office Supplies,RE-19450,Richard Eichhorn,8/15/2021,US-2021-142454,OFF-ST-10003638,Mobile Personal File Cube,Consumer,Storage,0,19,3,70
1,Office Supplies,ES-14020,Erica Smith,4/20/2021,US-2021-142433,OFF-PA-10002377,Xerox 1916,Consumer,Paper,0.2,44,3,117
4,Office Supplies,SC-20380,Shahid Collister,7/11/2021,US-2021-142419,OFF-BI-10001597,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Consumer,Binders,0.2,34,3,98
7,Office Supplies,SC-20380,Shahid Collister,7/11/2021,US-2021-142419,OFF-PA-10001763,Xerox 1896,Consumer,Paper,0,13,3,30
8,Office Supplies,MS-17980,Michael Stewart,12/4/2021,US-2021-142377,OFF-PA-10001970,Xerox 1881,Corporate,Paper,0,40,7,86
6,Office Supplies,CK-12595,Clytie Kelty,7/11/2021,US-2021-142237,OFF-BI-10004022,Acco Suede Grain Vinyl Round Ring Binder,Consumer,Binders,0.7,-2,3,3
5,Furniture,CK-12595,Clytie Kelty,7/11/2021,US-2021-142237,FUR-FU-10003142,"Master Big Foot Doorstop, Beige",Consumer,Furnishings,0.2,3,6,25
0,Furniture,CK-12595,Clytie Kelty,7/11/2021,US-2021-142237,FUR-FU-10004848,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",Consumer,Furnishings,0.2,36,7,290
8,Office Supplies,CK-12595,Clytie Kelty,7/11/2021,US-2021-142237,OFF-BI-10003669,3M Organizer Strips,Consumer,Binders,0.7,-5,4,6
10,Office Supplies,CK-12595,Clytie Kelty,7/11/2021,US-2021-142237,OFF-AR-10003732,Newell 333,Consumer,!Art,0.2,1,5,11
4,Furniture,CK-12595,Clytie Kelty,7/11/2021,US-2021-142237,FUR-CH-10003833,Novimex Fabric Task Chair,Consumer,Chairs,0.3,-73,8,341
1,Technology,JR-16210,Justin Ritter,9/18/2021,US-2021-142202,TEC-AC-10003198,Enermax Acrylux Wireless Keyboard,Corporate,????Accessories,0.2,152,9,717
9,Office Supplies,SD-20485,Shirley Daniels,8/31/2021,US-2021-142139,OFF-PA-10003883,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",Home Office,Paper,0.2,7,4,21
6,Office Supplies,AB-10255,Alejandro Ballentine,5/8/2021,US-2021-142055,OFF-PA-10003465,Xerox 1912,Home Office,Paper,0,18,2,38
8,Office Supplies,EM-13810,Eleni McCrary,6/7/2021,US-2021-142041,OFF-BI-10004187,3-ring staple pack,Corporate,Binders,0.2,3,5,8
8,Furniture,JK-15370,Jay Kimmel,4/9/2021,US-2021-142027,FUR-TA-10002774,Laminate Occasional Tables,Consumer,Tables,0.2,-14,3,370
9,Office Supplies,TC-21535,Tracy Collins,6/4/2021,US-2021-142020,OFF-PA-10004569,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",Home Office,Paper,0,14,4,30
5,Furniture,TC-21535,Tracy Collins,6/4/2021,US-2021-142020,FUR-FU-10000672,"Executive Impressions 10"" Spectator Wall Clock",Home Office,Furnishings,0,12,3,35
2,Office Supplies,PN-18775,Parhena Norris,8/7/2021,US-2021-141936,OFF-BI-10002194,Cardinal Hold-It CD Pocket,Home Office,Binders,0.2,6,3,19
10,Technology,BB-10990,Barry Blumstein,11/2/2021,US-2021-141810,TEC-PH-10002200,Aastra 6757i CT Wireless VoIP phone,Corporate,Phones,0.2,39,2,345
10,Office Supplies,BB-10990,Barry Blumstein,11/2/2021,US-2021-141810,OFF-BI-10001524,GBC Premium Transparent Covers with Diagonal Lined Pattern,Corporate,Binders,0.8,-47,7,29
7,Furniture,NP-18685,Nora Pelletier,5/25/2021,US-2021-141768,FUR-FU-10002268,Ultra Door Push Plate,Home Office,Furnishings,0,5,3,15
1,Office Supplies,EM-14200,Evan Minnotte,12/20/2021,US-2021-141754,OFF-LA-10004093,Avery 486,Home Office,Labels,0.2,4,2,12
10,Furniture,JF-15490,Jeremy Farry,11/1/2021,US-2021-141740,FUR-CH-10001545,Hon Comfortask Task/Swivel Chairs,Consumer,Chairs,0.1,14,2,205
1,Office Supplies,MM-18055,Michelle Moray,6/29/2021,US-2021-141684,OFF-PA-10002870,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",Consumer,Paper,0,11,4,25
6,Office Supplies,DB-12970,Darren Budd,12/14/2021,US-2021-141593,OFF-BI-10000948,"GBC Laser Imprintable Binding System Covers, Desert Sand",Corporate,Binders,0.2,12,3,34
5,Office Supplies,DB-12970,Darren Budd,12/14/2021,US-2021-141593,OFF-BI-10001153,Ibico Recycled Grain-Textured Covers,Corporate,Binders,0.2,21,2,55
4,Office Supplies,DB-12970,Darren Budd,12/14/2021,US-2021-141593,OFF-PA-10004983,Xerox 23,Corporate,Paper,0,3,1,6
5,Furniture,DB-12970,Darren Budd,12/14/2021,US-2021-141593,FUR-TA-10002622,"Bush Andora Conference Table, Maple/Graphite Gray Finish",Corporate,Tables,0.2,10,2,274
6,Office Supplies,BG-11035,Barry Gonzalez,9/20/2021,US-2021-141565,OFF-ST-10001522,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",Consumer,Storage,0.2,-59,4,294
1,Office Supplies,BG-11035,Barry Gonzalez,9/20/2021,US-2021-141565,OFF-BI-10000545,GBC Ibimaster 500 Manual ProClick Binding System,Consumer,Binders,0.7,-913,6,1370
3,Office Supplies,DB-13270,Deborah Brumfield,11/30/2021,US-2021-141453,OFF-BI-10000301,GBC Instant Report Kit,Home Office,Binders,0.8,-6,3,4
2,Office Supplies,LR-16915,Lena Radford,11/30/2021,US-2021-141327,OFF-AP-10001293,Belkin 8 Outlet Surge Protector,Consumer,Appliances,0.2,10,3,98
1,Office Supplies,LR-16915,Lena Radford,11/30/2021,US-2021-141327,OFF-BI-10000546,Avery Durable Binders,Consumer,Binders,0.7,-4,7,6
4,Furniture,LR-16915,Lena Radford,11/30/2021,US-2021-141327,FUR-FU-10000576,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,Consumer,Furnishings,0.2,25,2,336
9,Furniture,PM-18940,Paul MacIntyre,1/19/2021,US-2021-141250,FUR-TA-10002855,Bevis Round Conference Table Top & Single Column Base,Consumer,Tables,0.3,-13,1,102
3,Furniture,PM-18940,Paul MacIntyre,1/19/2021,US-2021-141250,FUR-CH-10004875,Harbour Creations 67200 Series Stacking Chairs,Consumer,Chairs,0.3,-9,4,199
10,Technology,AH-10465,Amy Hunt,1/3/2021,US-2021-141243,TEC-AC-10003198,Enermax Acrylux Wireless Keyboard,Consumer,????Accessories,0.2,85,5,398
8,Furniture,AH-10465,Amy Hunt,1/3/2021,US-2021-141243,FUR-BO-10003272,O'Sullivan Living Dimensions 5-Shelf Bookcases,Consumer,Bookcases,0.32,-438,9,1352
5,Office Supplies,AH-10465,Amy Hunt,1/3/2021,US-2021-141243,OFF-AR-10001246,Newell 317,Consumer,!Art,0.2,1,3,7
7,Technology,DB-13405,Denny Blanton,9/17/2021,US-2021-141145,TEC-AC-10001465,SanDisk Cruzer 64 GB USB Flash Drive,Consumer,????Accessories,0.2,11,3,87
5,Technology,TB-21250,Tim Brockman,10/9/2021,US-2021-141040,TEC-PH-10001835,Jawbone JAMBOX Wireless Bluetooth Speaker,Consumer,Phones,0,303,4,632
10,Office Supplies,TB-21250,Tim Brockman,10/9/2021,US-2021-141040,OFF-PA-10002245,Xerox 1895,Consumer,Paper,0,11,4,24
8,Technology,TG-21640,Trudy Glocke,6/9/2021,US-2021-141012,TEC-PH-10004522,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,Consumer,Phones,0.2,9,3,140
0,Furniture,TG-21640,Trudy Glocke,6/9/2021,US-2021-141012,FUR-FU-10003192,Luxo Adjustable Task Clamp Lamp,Consumer,Furnishings,0,92,4,355
6,Office Supplies,CC-12685,Craig Carroll,9/14/2021,US-2021-140984,OFF-BI-10002012,Wilson Jones Easy Flow II Sheet Lifters,Consumer,Binders,0.2,5,9,13
0,Office Supplies,CC-12685,Craig Carroll,9/14/2021,US-2021-140984,OFF-ST-10000585,Economy Rollaway Files,Consumer,Storage,0,258,6,991
9,Technology,CC-12685,Craig Carroll,9/14/2021,US-2021-140984,TEC-CO-10001571,Sharp 1540cs Digital Laser Copier,Consumer,??Copiers,0.2,330,2,880
2,Technology,AA-10375,Allen Armold,2/3/2021,US-2021-140921,TEC-AC-10004901,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver,Consumer,????Accessories,0,51,3,150
8,Furniture,AA-10375,Allen Armold,2/3/2021,US-2021-140921,FUR-FU-10003347,Coloredge Poster Frame,Consumer,Furnishings,0,11,2,28
6,Office Supplies,ND-18460,Neil Ducich,7/13/2021,US-2021-140851,OFF-PA-10000019,Xerox 1931,Corporate,Paper,0,19,6,39
5,Office Supplies,PS-18970,Paul Stevenson,11/30/2021,US-2021-140830,OFF-EN-10002831,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",Home Office,Envelopes,0,32,2,72
8,Office Supplies,PS-18970,Paul Stevenson,11/30/2021,US-2021-140830,OFF-EN-10000461,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Home Office,Envelopes,0,8,2,17
7,Technology,FA-14230,Frank Atkinson,7/2/2021,US-2021-140718,TEC-PH-10003505,Geemarc AmpliPOWER60,Corporate,Phones,0.2,8,1,74
7,Office Supplies,FA-14230,Frank Atkinson,7/2/2021,US-2021-140718,OFF-PA-10002250,Things To Do Today Pad,Corporate,Paper,0.2,3,2,9
2,Office Supplies,FA-14230,Frank Atkinson,7/2/2021,US-2021-140718,OFF-BI-10004728,Wilson Jones Turn Tabs Binder Tool for Ring Binders,Corporate,Binders,0.7,-2,2,3
7,Furniture,FA-14230,Frank Atkinson,7/2/2021,US-2021-140718,FUR-FU-10000076,24-Hour Round Wall Clock,Corporate,Furnishings,0.2,46,10,160
2,Technology,TN-21040,Tanja Norvell,9/7/2021,US-2021-140557,TEC-AC-10002402,Razer Kraken PRO Over Ear PC and Music Headset,Home Office,????Accessories,0,168,7,560
2,Technology,CM-12655,Corinna Mitchell,11/3/2021,US-2021-140410,TEC-AC-10001109,Logitech Trackman Marble Mouse,Home Office,????Accessories,0,38,3,90
4,Furniture,CM-12655,Corinna Mitchell,11/3/2021,US-2021-140410,FUR-FU-10003347,Coloredge Poster Frame,Home Office,Furnishings,0,17,3,43
4,Technology,CM-12655,Corinna Mitchell,11/3/2021,US-2021-140410,TEC-PH-10003580,Cisco IP Phone 7961G-GE VoIP phone,Home Office,Phones,0.2,106,7,1213
5,Office Supplies,SG-20470,Sheri Gordon,10/2/2021,US-2021-140375,OFF-BI-10000320,GBC Plastic Binding Combs,Consumer,Binders,0,4,1,7
9,Office Supplies,SG-20470,Sheri Gordon,10/2/2021,US-2021-140375,OFF-PA-10001870,Xerox 202,Consumer,Paper,0,9,3,19
2,Furniture,MS-17365,Maribeth Schnelling,3/5/2021,US-2021-140221,FUR-FU-10000023,Eldon Wave Desk Accessories,Consumer,Furnishings,0.6,-2,2,5
10,Office Supplies,MS-17365,Maribeth Schnelling,3/5/2021,US-2021-140221,OFF-ST-10000777,"Companion Letter/Legal File, Black",Consumer,Storage,0.2,6,2,60
8,Office Supplies,MS-17365,Maribeth Schnelling,3/5/2021,US-2021-140221,OFF-AP-10000828,Avanti 4.4 Cu. Ft. Refrigerator,Consumer,Appliances,0.8,-471,5,181
3,Office Supplies,MS-17365,Maribeth Schnelling,3/5/2021,US-2021-140221,OFF-BI-10002854,"Performers Binder/Pad Holder, Black",Consumer,Binders,0.8,-17,2,11
7,Furniture,CA-12775,Cynthia Arntzen,7/26/2021,US-2021-140200,FUR-TA-10002356,Bevis Boat-Shaped Conference Table,Consumer,Tables,0.5,-204,3,393
6,Technology,SC-20770,Stewart Carmichael,6/20/2021,US-2021-140144,TEC-PH-10002726,netTALK DUO VoIP Telephone Service,Corporate,Phones,0.2,47,3,126
6,Furniture,SC-20770,Stewart Carmichael,6/20/2021,US-2021-140144,FUR-FU-10002253,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",Corporate,Furnishings,0,100,6,258
5,Office Supplies,PF-19120,Peter Fuller,4/7/2021,US-2021-140025,OFF-AP-10002651,Hoover Upright Vacuum With Dirt Cup,Consumer,Appliances,0.8,-1181,8,463
2,Technology,PF-19120,Peter Fuller,4/7/2021,US-2021-140025,TEC-AC-10002402,Razer Kraken PRO Over Ear PC and Music Headset,Consumer,????Accessories,0.2,48,6,384
5,Office Supplies,Dp-13240,Dean percer,12/13/2021,US-2021-139962,OFF-PA-10004451,Xerox 222,Home Office,Paper,0,9,3,19
9,Office Supplies,Dp-13240,Dean percer,12/13/2021,US-2021-139962,OFF-BI-10004738,Flexible Leather- Look Classic Collection Ring Binder,Home Office,Binders,0,19,2,38
7,Office Supplies,GB-14575,Giulietta Baptist,6/12/2021,US-2021-139850,OFF-PA-10003848,Xerox 1997,Consumer,Paper,0.2,7,4,21
1,Furniture,GB-14575,Giulietta Baptist,6/12/2021,US-2021-139850,FUR-FU-10003623,"DataProducts Ampli Magnifier Task Lamp, Black,",Consumer,Furnishings,0.2,4,2,43
2,Office Supplies,AH-10690,Anna Häberlin,12/31/2021,US-2021-139780,OFF-BI-10004139,Fellowes Presentation Covers for Comb Binding Machines,Corporate,Binders,0,52,8,116
4,Office Supplies,NL-18310,Nancy Lomonaco,8/25/2021,US-2021-139759,OFF-AP-10002765,Fellowes Advanced Computer Series Surge Protectors,Home Office,Appliances,0,30,4,106
1,Furniture,NL-18310,Nancy Lomonaco,8/25/2021,US-2021-139759,FUR-CH-10002774,"Global Deluxe Stacking Chair, Gray",Home Office,Chairs,0.2,5,1,41
8,Office Supplies,DK-12895,Dana Kaydos,9/25/2021,US-2021-139738,OFF-AR-10004602,Boston KS Multi-Size Manual Pencil Sharpener,Consumer,!Art,0.2,13,7,129
8,Technology,JE-15745,Joel Eaton,10/15/2021,US-2021-139731,TEC-AC-10004975,Plantronics Audio 995 Wireless Stereo Headset,Consumer,????Accessories,0.2,43,3,264
7,Furniture,JE-15745,Joel Eaton,10/15/2021,US-2021-139731,FUR-CH-10002024,HON 5400 Series Task Chairs for Big and Tall,Consumer,Chairs,0.3,-350,5,2453
4,Furniture,NF-18595,Nicole Fjeld,3/13/2021,US-2021-139675,FUR-FU-10001979,Dana Halogen Swing-Arm Architect Lamp,Home Office,Furnishings,0,92,8,328
4,Furniture,NF-18595,Nicole Fjeld,3/13/2021,US-2021-139675,FUR-CH-10004063,Global Deluxe High-Back Manager's Chair,Home Office,Chairs,0.2,103,4,915
7,Technology,EM-13810,Eleni McCrary,8/24/2021,US-2021-139584,TEC-AC-10001266,Memorex Micro Travel Drive 8 GB,Corporate,????Accessories,0,12,2,26
4,Furniture,EM-13810,Eleni McCrary,8/24/2021,US-2021-139584,FUR-TA-10001539,Chromcraft Rectangular Conference Tables,Corporate,Tables,0.4,-76,2,284
9,Furniture,AR-10345,Alex Russell,9/10/2021,US-2021-139374,FUR-CH-10003981,Global Commerce Series Low-Back Swivel/Tilt Chairs,Corporate,Chairs,0.3,-3,1,180
0,Office Supplies,MY-17380,Maribeth Yedwab,10/26/2021,US-2021-139290,OFF-LA-10004008,Avery 507,Corporate,Labels,0,3,2,6
4,Technology,RD-19930,Russell D'Ascenzo,7/25/2021,US-2021-139248,TEC-PH-10004094,Motorola L703CM,Consumer,Phones,0.2,39,5,624
4,Office Supplies,CS-12355,Christine Sundaresam,6/23/2021,US-2021-139164,OFF-FA-10003059,Assorted Color Push Pins,Consumer,Fasteners,0,2,3,5
3,Technology,CS-12355,Christine Sundaresam,6/23/2021,US-2021-139164,TEC-PH-10002468,"Plantronics CS 50-USB - headset - Convertible, Monaural",Consumer,Phones,0.2,19,2,218
5,Technology,CS-12355,Christine Sundaresam,6/23/2021,US-2021-139164,TEC-PH-10003931,JBL Micro Wireless Portable Bluetooth Speaker,Consumer,Phones,0.2,9,3,144
8,Furniture,MO-17800,Meg O'Connel,11/22/2021,US-2021-139094,FUR-TA-10004607,Hon 2111 Invitation Series Straight Table,Home Office,Tables,0.3,-33,2,207
6,Office Supplies,MH-17785,Maya Herman,11/15/2021,US-2021-138954,OFF-AR-10001955,Newell 319,Corporate,!Art,0,36,6,119
10,Office Supplies,MH-17785,Maya Herman,11/15/2021,US-2021-138954,OFF-BI-10003963,Cardinal Holdit Data Disk Pockets,Corporate,Binders,0.2,12,6,35
